147.1181731710094
1.5996709390019532
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
j,(29, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
k,(20, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
l,(22, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
m,(24, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
n,(34, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
o,(21, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
p,(28, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
q,(20, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
r,(26, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
s,(23, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
t,(28, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
u,(21, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
v,(25, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
w,(28, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
x,(27, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
y,(28, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
z,(20, 2)
aa,(3, 5)
aa,(3, 5)
aa,(3, 5)
ae,(2, 5)
ae,(2, 5)
af,(2, 5)
af,(2, 5)
ag,(2, 5)
ag,(2, 5)
ah,(3, 5)
ah,(3, 5)
ah,(3, 5)
ai,(2, 5)
ai,(2, 5)
al,(2, 5)
al,(2, 5)
am,(2, 5)
am,(2, 5)
an,(1, 5)
ao,(2, 5)
ao,(2, 5)
ap,(1, 5)
aq,(1, 5)
at,(2, 5)
at,(2, 5)
av,(1, 5)
aw,(2, 5)
aw,(2, 5)
ay,(2, 5)
ay,(2, 5)
ba,(2, 5)
ba,(2, 5)
bj,(1, 5)
bk,(1, 5)
bl,(1, 5)
bn,(1, 5)
bo,(1, 5)
bp,(1, 5)
br,(1, 5)
bu,(1, 5)
bw,(3, 5)
bw,(3, 5)
bw,(3, 5)
by,(1, 5)
ca,(1, 4)
cb,(2, 4)
cb,(2, 4)
ce,(1, 4)
cf,(1, 4)
cg,(1, 4)
ci,(4, 4)
ci,(4, 4)
ci,(4, 4)
ci,(4, 4)
cj,(1, 4)
cl,(2, 4)
cl,(2, 4)
cm,(3, 4)
cm,(3, 4)
cm,(3, 4)
cn,(1, 4)
co,(3, 4)
co,(3, 4)
co,(3, 4)
cq,(1, 4)
cr,(1, 4)
cs,(1, 4)
ct,(1, 4)
cu,(1, 4)
cw,(1, 4)
cx,(1, 4)
de,(1, 5)
df,(1, 5)
dh,(1, 5)
di,(2, 5)
di,(2, 5)
dj,(1, 5)
dk,(1, 5)
dm,(1, 5)
dn,(1, 5)
do,(1, 5)
dp,(1, 5)
dq,(2, 5)
dq,(2, 5)
dr,(1, 5)
dv,(1, 5)
dw,(1, 5)
dx,(3, 5)
dx,(3, 5)
dx,(3, 5)
dz,(2, 5)
dz,(2, 5)
ea,(1, 5)
eb,(2, 5)
eb,(2, 5)
ec,(2, 5)
ec,(2, 5)
eg,(2, 5)
eg,(2, 5)
ei,(1, 5)
ej,(1, 5)
el,(1, 5)
eo,(2, 5)
eo,(2, 5)
ep,(2, 5)
ep,(2, 5)
er,(2, 5)
er,(2, 5)
eu,(1, 5)
ev,(1, 5)
ew,(2, 5)
ew,(2, 5)
ez,(1, 5)
fd,(1, 5)
ff,(2, 5)
ff,(2, 5)
fg,(1, 5)
fh,(2, 5)
fh,(2, 5)
fi,(1, 5)
fj,(1, 5)
fl,(1, 5)
fm,(2, 5)
fm,(2, 5)
fn,(1, 5)
fo,(1, 5)
fp,(1, 5)
fq,(1, 5)
ft,(1, 5)
fu,(1, 5)
fv,(2, 5)
fv,(2, 5)
fw,(1, 5)
fx,(4, 5)
fx,(4, 5)
fx,(4, 5)
fx,(4, 5)
fz,(1, 5)
ga,(1, 5)
gb,(1, 5)
gc,(2, 5)
gc,(2, 5)
ge,(1, 5)
gg,(1, 5)
gj,(1, 5)
gl,(1, 5)
gm,(2, 5)
gm,(2, 5)
gn,(2, 5)
gn,(2, 5)
go,(2, 5)
go,(2, 5)
gp,(2, 5)
gp,(2, 5)
gq,(1, 5)
gt,(1, 5)
gv,(2, 5)
gv,(2, 5)
gw,(1, 5)
gx,(4, 5)
gx,(4, 5)
gx,(4, 5)
gx,(4, 5)
gy,(1, 5)
gz,(1, 5)
hb,(1, 5)
hc,(1, 5)
hf,(1, 5)
hg,(1, 5)
hh,(1, 5)
hk,(4, 5)
hk,(4, 5)
hk,(4, 5)
hk,(4, 5)
hl,(2, 5)
hl,(2, 5)
hm,(1, 5)
hn,(2, 5)
hn,(2, 5)
ho,(1, 5)
hp,(1, 5)
hr,(1, 5)
hs,(1, 5)
hv,(1, 5)
hw,(1, 5)
hx,(4, 5)
hx,(4, 5)
hx,(4, 5)
hx,(4, 5)
hy,(2, 5)
hy,(2, 5)
ia,(1, 5)
ib,(1, 5)
ie,(2, 5)
ie,(2, 5)
if,(1, 5)
ig,(2, 5)
ig,(2, 5)
ij,(2, 5)
ij,(2, 5)
ik,(1, 5)
il,(1, 5)
im,(2, 5)
im,(2, 5)
in,(1, 5)
io,(2, 5)
io,(2, 5)
iq,(2, 5)
iq,(2, 5)
it,(1, 5)
iv,(1, 5)
iw,(1, 5)
iz,(1, 5)
jc,(3, 5)
jc,(3, 5)
jc,(3, 5)
jd,(3, 5)
jd,(3, 5)
jd,(3, 5)
jg,(1, 5)
jh,(3, 5)
jh,(3, 5)
jh,(3, 5)
jk,(1, 5)
jl,(1, 5)
jm,(1, 5)
jn,(2, 5)
jn,(2, 5)
jo,(2, 5)
jo,(2, 5)
jp,(2, 5)
jp,(2, 5)
jt,(2, 5)
jt,(2, 5)
jw,(1, 5)
jx,(1, 5)
ka,(2, 5)
ka,(2, 5)
kb,(1, 5)
kd,(2, 5)
kd,(2, 5)
kf,(1, 5)
ki,(1, 5)
kj,(2, 5)
kj,(2, 5)
kk,(1, 5)
kn,(1, 5)
ko,(1, 5)
kq,(2, 5)
kq,(2, 5)
kr,(1, 5)
kt,(1, 5)
ku,(1, 5)
kz,(2, 5)
kz,(2, 5)
la,(1, 5)
lc,(4, 5)
lc,(4, 5)
lc,(4, 5)
lc,(4, 5)
le,(1, 5)
lf,(1, 5)
lg,(1, 5)
li,(1, 5)
lj,(3, 5)
lj,(3, 5)
lj,(3, 5)
ln,(1, 5)
lr,(2, 5)
lr,(2, 5)
ls,(1, 5)
lt,(6, 5)
lt,(6, 5)
lt,(6, 5)
lt,(6, 5)
lt,(6, 5)
lt,(6, 5)
lv,(1, 5)
lx,(1, 5)
lz,(1, 5)
ma,(3, 4)
ma,(3, 4)
ma,(3, 4)
mb,(4, 4)
mb,(4, 4)
mb,(4, 4)
mb,(4, 4)
mc,(1, 4)
md,(1, 4)
mf,(2, 4)
mf,(2, 4)
mh,(1, 4)
mk,(1, 4)
mm,(1, 4)
mo,(1, 4)
mq,(3, 4)
mq,(3, 4)
mq,(3, 4)
mr,(2, 4)
mr,(2, 4)
mt,(1, 4)
mu,(2, 4)
mu,(2, 4)
mv,(1, 4)
mw,(1, 4)
mx,(1, 4)
my,(3, 4)
my,(3, 4)
my,(3, 4)
nc,(1, 5)
nd,(3, 5)
nd,(3, 5)
nd,(3, 5)
ne,(3, 5)
ne,(3, 5)
ne,(3, 5)
nh,(1, 5)
ni,(2, 5)
ni,(2, 5)
nl,(1, 5)
nn,(2, 5)
nn,(2, 5)
no,(1, 5)
nr,(3, 5)
nr,(3, 5)
nr,(3, 5)
nt,(3, 5)
nt,(3, 5)
nt,(3, 5)
nu,(2, 5)
nu,(2, 5)
nv,(1, 5)
nw,(1, 5)
ny,(4, 5)
ny,(4, 5)
ny,(4, 5)
ny,(4, 5)
nz,(1, 5)
oa,(1, 5)
oc,(1, 5)
od,(2, 5)
od,(2, 5)
oh,(1, 5)
ok,(3, 5)
ok,(3, 5)
ok,(3, 5)
om,(2, 5)
om,(2, 5)
oo,(2, 5)
oo,(2, 5)
oq,(2, 5)
oq,(2, 5)
os,(1, 5)
ot,(2, 5)
ot,(2, 5)
ou,(2, 5)
ou,(2, 5)
ox,(1, 5)
pa,(1, 5)
pb,(3, 5)
pb,(3, 5)
pb,(3, 5)
pe,(1, 5)
pf,(2, 5)
pf,(2, 5)
ph,(2, 5)
ph,(2, 5)
pi,(1, 5)
pk,(1, 5)
pl,(1, 5)
pm,(3, 5)
pm,(3, 5)
pm,(3, 5)
po,(1, 5)
pr,(1, 5)
ps,(1, 5)
pu,(1, 5)
pv,(1, 5)
pw,(2, 5)
pw,(2, 5)
py,(2, 5)
py,(2, 5)
qa,(2, 5)
qa,(2, 5)
qb,(2, 5)
qb,(2, 5)
qc,(1, 5)
qd,(1, 5)
qe,(1, 5)
qg,(1, 5)
qh,(2, 5)
qh,(2, 5)
qi,(1, 5)
qk,(1, 5)
qm,(1, 5)
qp,(1, 5)
qq,(2, 5)
qq,(2, 5)
qr,(2, 5)
qr,(2, 5)
qs,(1, 5)
qt,(1, 5)
qw,(1, 5)
qx,(2, 5)
qx,(2, 5)
qy,(1, 5)
qz,(1, 5)
ra,(2, 5)
ra,(2, 5)
rb,(1, 5)
rc,(1, 5)
rd,(1, 5)
re,(1, 5)
rf,(2, 5)
rf,(2, 5)
rh,(2, 5)
rh,(2, 5)
ri,(1, 5)
rk,(3, 5)
rk,(3, 5)
rk,(3, 5)
rl,(1, 5)
rm,(3, 5)
rm,(3, 5)
rm,(3, 5)
rn,(2, 5)
rn,(2, 5)
ro,(3, 5)
ro,(3, 5)
ro,(3, 5)
rp,(1, 5)
rq,(3, 5)
rq,(3, 5)
rq,(3, 5)
rt,(2, 5)
rt,(2, 5)
rw,(2, 5)
rw,(2, 5)
ry,(1, 5)
sb,(1, 4)
sc,(1, 4)
se,(3, 4)
se,(3, 4)
se,(3, 4)
sf,(1, 4)
sh,(1, 4)
sk,(1, 4)
sl,(1, 4)
sn,(3, 4)
sn,(3, 4)
sn,(3, 4)
sp,(2, 4)
sp,(2, 4)
sq,(1, 4)
st,(1, 4)
sv,(1, 4)
sy,(1, 4)
sz,(1, 4)
tb,(2, 5)
tb,(2, 5)
tc,(1, 5)
td,(1, 5)
tg,(1, 5)
ti,(2, 5)
ti,(2, 5)
tj,(1, 5)
tk,(1, 5)
tl,(3, 5)
tl,(3, 5)
tl,(3, 5)
tm,(2, 5)
tm,(2, 5)
tp,(1, 5)
tr,(3, 5)
tr,(3, 5)
tr,(3, 5)
ts,(1, 5)
tt,(1, 5)
tu,(1, 5)
tv,(2, 5)
tv,(2, 5)
tw,(3, 5)
tw,(3, 5)
tw,(3, 5)
tx,(3, 5)
tx,(3, 5)
tx,(3, 5)
ty,(2, 5)
ty,(2, 5)
tz,(2, 5)
tz,(2, 5)
uc,(2, 4)
uc,(2, 4)
ue,(4, 4)
ue,(4, 4)
ue,(4, 4)
ue,(4, 4)
ui,(1, 4)
uj,(1, 4)
um,(2, 4)
um,(2, 4)
un,(2, 4)
un,(2, 4)
uo,(1, 4)
ur,(1, 4)
us,(2, 4)
us,(2, 4)
uu,(1, 4)
uy,(1, 4)
uz,(1, 4)
vb,(1, 5)
vc,(2, 5)
vc,(2, 5)
vg,(1, 5)
vj,(1, 5)
vk,(1, 5)
vl,(1, 5)
vm,(2, 5)
vm,(2, 5)
vn,(1, 5)
vp,(1, 5)
vq,(2, 5)
vq,(2, 5)
vr,(1, 5)
vs,(1, 5)
vt,(2, 5)
vt,(2, 5)
vu,(1, 5)
vv,(1, 5)
vw,(4, 5)
vw,(4, 5)
vw,(4, 5)
vw,(4, 5)
vx,(2, 5)
vx,(2, 5)
vy,(1, 5)
wc,(2, 5)
wc,(2, 5)
we,(2, 5)
we,(2, 5)
wf,(1, 5)
wg,(2, 5)
wg,(2, 5)
wh,(4, 5)
wh,(4, 5)
wh,(4, 5)
wh,(4, 5)
wj,(1, 5)
wl,(1, 5)
wn,(2, 5)
wn,(2, 5)
wo,(1, 5)
wp,(1, 5)
wq,(1, 5)
wr,(3, 5)
wr,(3, 5)
wr,(3, 5)
ws,(2, 5)
ws,(2, 5)
wt,(1, 5)
wu,(1, 5)
wv,(1, 5)
ww,(3, 5)
ww,(3, 5)
ww,(3, 5)
wz,(1, 5)
xa,(1, 5)
xd,(1, 5)
xe,(1, 5)
xf,(1, 5)
xi,(2, 5)
xi,(2, 5)
xk,(1, 5)
xl,(1, 5)
xm,(4, 5)
xm,(4, 5)
xm,(4, 5)
xm,(4, 5)
xn,(2, 5)
xn,(2, 5)
xo,(1, 5)
xp,(1, 5)
xq,(2, 5)
xq,(2, 5)
xs,(1, 5)
xt,(1, 5)
xu,(1, 5)
xw,(2, 5)
xw,(2, 5)
xx,(1, 5)
xy,(1, 5)
yb,(1, 5)
yd,(1, 5)
yf,(1, 5)
yh,(1, 5)
yi,(1, 5)
yj,(1, 5)
yk,(1, 5)
yl,(1, 5)
ym,(2, 5)
ym,(2, 5)
yn,(2, 5)
yn,(2, 5)
yp,(1, 5)
yr,(1, 5)
ys,(2, 5)
ys,(2, 5)
yt,(3, 5)
yt,(3, 5)
yt,(3, 5)
yu,(1, 5)
yv,(1, 5)
yw,(1, 5)
yz,(1, 5)
za,(1, 5)
zb,(2, 5)
zb,(2, 5)
zd,(2, 5)
zd,(2, 5)
zh,(2, 5)
zh,(2, 5)
zi,(1, 5)
zl,(2, 5)
zl,(2, 5)
zm,(1, 5)
zn,(1, 5)
zo,(1, 5)
zp,(1, 5)
zq,(1, 5)
zr,(1, 5)
zt,(2, 5)
zt,(2, 5)
zv,(1, 5)
zw,(1, 5)
zx,(1, 5)
zy,(1, 5)
zz,(2, 5)
zz,(2, 5)
acl,(1, 5)
acm,(1, 5)
aeb,(1, 5)
afz,(1, 6)
age,(1, 6)
ahh,(1, 6)
ahk,(1, 6)
ahs,(1, 6)
ahy,(1, 6)
amg,(1, 6)
aoa,(1, 6)
aom,(1, 6)
aor,(1, 6)
aqp,(1, 6)
avo,(1, 6)
avs,(2, 6)
avs,(2, 6)
awc,(1, 6)
awf,(1, 6)
axa,(1, 6)
axm,(1, 6)
ayg,(1, 6)
ayq,(1, 6)
bap,(1, 5)
bbc,(1, 5)
bcm,(1, 5)
bdj,(1, 5)
bfc,(1, 5)
bka,(1, 5)
bkw,(1, 5)
bnc,(1, 5)
bpd,(1, 6)
bpe,(1, 6)
brq,(1, 6)
bti,(1, 6)
bwf,(1, 6)
bwx,(1, 6)
bxm,(1, 6)
bzi,(1, 5)
bzk,(1, 5)
can,(1, 5)
ccs,(1, 5)
ccz,(1, 5)
cdi,(1, 5)
ced,(1, 5)
cfd,(1, 6)
chc,(1, 6)
chr,(1, 6)
ciu,(1, 6)
cjn,(1, 6)
cjr,(1, 6)
clx,(2, 6)
clx,(2, 6)
cnt,(1, 6)
cou,(1, 6)
cqk,(1, 6)
crb,(2, 6)
crb,(2, 6)
cri,(1, 6)
csw,(1, 6)
cvl,(1, 6)
cvt,(1, 6)
cvx,(1, 6)
cxv,(1, 6)
dai,(1, 6)
dbf,(1, 6)
dcj,(1, 6)
dcq,(1, 6)
dcs,(1, 6)
dem,(1, 6)
des,(1, 6)
dfh,(1, 6)
dfr,(1, 6)
dfy,(1, 6)
djc,(1, 6)
dkl,(1, 6)
dku,(1, 6)
doo,(1, 6)
dpa,(1, 7)
dpd,(1, 7)
dpe,(1, 7)
dpq,(1, 7)
dpy,(1, 7)
dra,(1, 6)
drs,(1, 6)
dte,(1, 6)
dtf,(1, 6)
dum,(1, 6)
dwl,(1, 6)
dya,(2, 6)
dya,(2, 6)
dyp,(1, 6)
dyz,(1, 6)
dzv,(1, 5)
eav,(1, 5)
ebw,(1, 5)
ecs,(1, 5)
eet,(1, 5)
efx,(1, 6)
efy,(1, 6)
egq,(1, 6)
eiv,(1, 6)
eix,(1, 6)
eja,(1, 6)
ejz,(1, 6)
ekj,(1, 6)
ele,(1, 6)
elh,(1, 6)
elm,(1, 6)
eme,(1, 6)
eoc,(1, 6)
eos,(1, 6)
epn,(1, 6)
epq,(1, 6)
esm,(1, 6)
esn,(1, 6)
esz,(1, 6)
etk,(1, 6)
euu,(1, 6)
eve,(1, 6)
ewa,(1, 6)
eww,(1, 6)
exq,(1, 6)
exy,(1, 6)
exz,(1, 6)
eyj,(1, 6)
ezn,(1, 5)
faq,(1, 5)
feq,(1, 5)
ffu,(1, 6)
ffz,(1, 6)
fhq,(1, 6)
fie,(1, 6)
fiu,(1, 6)
fnz,(1, 6)
foa,(1, 6)
fqh,(1, 6)
fqm,(1, 6)
fqz,(1, 6)
fre,(1, 6)
frr,(1, 6)
fsb,(1, 6)
fvt,(1, 6)
fvv,(1, 6)
fyy,(1, 6)
gag,(1, 6)
gbd,(1, 6)
gcs,(1, 6)
gcx,(1, 6)
gdu,(1, 6)
gej,(1, 6)
gfn,(1, 6)
ggt,(1, 6)
ggx,(1, 6)
ghf,(1, 6)
gjd,(1, 6)
gjy,(1, 6)
gmy,(1, 6)
gos,(1, 6)
gqf,(1, 5)
grv,(1, 5)
gtf,(1, 5)
gvc,(1, 5)
gvu,(1, 5)
gye,(1, 5)
